id,name,mincash,maxcash,avgcoin,done,min_expansion,max_expansion,content_flags,content_flags_disabled
5594,Magma_Overlord,0,0,0,0,-1,-1,NULL,NULL
5595,"pofire Flame_Overlord",0,0,0,0,-1,-1,NULL,NULL
5597,Dark_Obsidian_Lava_Spider,0,0,0,0,-1,-1,NULL,NULL
5598,Zandal_Adan,0,0,0,0,-1,-1,NULL,NULL
5599,Frenzied_Anglerfish,0,0,0,0,-1,-1,NULL,NULL
5601,Niola_Impholder,1320,8734,0,0,-1,-1,NULL,NULL
5604,Galremos,0,0,0,0,-1,-1,NULL,NULL
5605,Melernil_Faal`Armanna,0,0,0,0,-1,-1,NULL,NULL
5606,Nonnie_Texaker,1320,8734,0,0,-1,-1,NULL,NULL
5612,"potimeb Saryrn",0,0,0,0,-1,-1,NULL,NULL
5614,Eonis_Mournunder,1320,8734,0,0,-1,-1,NULL,NULL
5619,"hohonorb A_Wrulon_Guard",0,0,0,0,-1,-1,NULL,NULL
5620,A_Wrulon_Guard,0,0,0,1,-1,-1,NULL,NULL
5623,Wavadozzik_Adan,0,0,0,0,-1,-1,NULL,NULL
5625,Farios_Elianos,1078,7137,0,1,-1,-1,NULL,NULL
5626,Marv_Orilis,1320,8734,0,1,-1,-1,NULL,NULL
5627,Cuburt,0,50,0,0,-1,-1,NULL,NULL
5648,A_Tiger,0,0,0,0,-1,-1,NULL,NULL
5667,An_Orc_Thaumaturgist,1,1000,50,1,-1,-1,NULL,NULL
5688,Linaya_Sowlin,1,50,7,1,-1,-1,NULL,NULL
5689,Guard_Willia,1,500,25,0,-1,-1,NULL,NULL
5690,Squire_Narl,0,0,0,0,-1,-1,NULL,NULL
5692,A_Piranha,0,0,0,1,-1,-1,NULL,NULL
5695,A_Piranha,0,0,0,1,-1,-1,NULL,NULL
5696,A_Catfisher,1,25,3,1,-1,-1,NULL,NULL
5699,#Regis_the_Reverent,1,3000,1000,0,-1,-1,NULL,NULL
5700,Mammoth,0,0,0,1,-1,-1,NULL,NULL
5701,Broon,1,2500,500,1,-1,-1,NULL,NULL
5704,Proon,902,5975,0,0,-1,-1,NULL,NULL
5728,"pojustice Arch_Menoch_Vanim",0,0,0,1,-1,-1,NULL,NULL
5750,Gnashmaw,1,3000,0,0,-1,-1,NULL,NULL
5752,Old_Dimshimmer,1,1000,50,0,-1,-1,NULL,NULL
5753,A_Korascian_Warlord,0,0,0,0,-1,-1,NULL,NULL
5755,An_Enraged_Golem,1408,9315,0,0,-1,-1,NULL,NULL
5756,Mummy_of_Glohnor,0,0,0,0,-1,-1,NULL,NULL
5757,Kyrenna,0,0,0,0,-1,-1,NULL,NULL
5760,Leatherfoot_Scout,1,25,3,1,-1,-1,NULL,NULL
5763,Silvermane,0,0,0,0,-1,-1,NULL,NULL
5764,Bargynn,1,2000,250,0,-1,-1,NULL,NULL
5777,"potimeb Rallos_Zek",0,0,0,0,-1,-1,NULL,NULL
5779,Large_Heartsting_Scorpion,0,0,0,0,-1,-1,NULL,NULL
5790,"poinnovation A_Tin_Soldier",0,0,0,1,-1,-1,NULL,NULL
5791,"ponightmare Untel`Dak",0,0,0,1,-1,-1,NULL,NULL
5793,"poinnovation A_Clockwork_Golem",0,0,0,1,-1,-1,NULL,NULL
5795,Hraquis_Chieftain,0,0,0,0,-1,-1,NULL,NULL
6093,An_Elemental_Masterpiece,0,0,0,0,-1,-1,NULL,NULL
6094,Blazzax_the_Omnifiend,0,0,0,0,-1,-1,NULL,NULL
6095,"potimeb Tallon_Zek",0,0,0,0,-1,-1,NULL,NULL
6098,Wild_Fiery_Spirit_Steed,0,0,0,0,-1,-1,NULL,NULL
6099,Obsidian_Tree_Spider_Queen,0,0,0,0,-1,-1,NULL,NULL
6100,Jopal_Tracker,0,0,0,0,-1,-1,NULL,NULL
6103,Pestilence_Archon,0,0,0,1,-1,-1,NULL,NULL
6108,Gnoll_Courier,0,0,0,1,-1,-1,NULL,NULL
6110,"powater kraken",0,0,0,0,-1,-1,NULL,NULL
6115,A_Confused_Air_Elemental,0,0,0,0,-1,-1,NULL,NULL
6116,A_Nilborien_Noble,0,0,0,0,-1,-1,NULL,NULL
6119,A_Castellan_of_Air,0,0,0,0,-1,-1,NULL,NULL
6121,"poeartha tree mobs",0,0,0,0,-1,-1,NULL,NULL
6122,An_Earthcrafted_Assassin,0,0,0,0,-1,-1,NULL,NULL
6125,Diaku_Elite_Sentry,0,0,0,1,-1,-1,NULL,NULL
6128,Diaku_Armsman,0,0,0,1,-1,-1,NULL,NULL
6129,Diaku_Elite_Guard,0,0,0,1,-1,-1,NULL,NULL
6130,"A_Diaku_Warrior lvl63",0,0,0,1,-1,-1,NULL,NULL
6131,"potactics Plate Boars",0,0,0,1,-1,-1,NULL,NULL
6132,"potactics kobolds",0,0,0,1,-1,-1,NULL,NULL
6134,A_Diaku_Raider,0,0,0,1,-1,-1,NULL,NULL
6135,"A_Diaku_Death_Knight scimitar",0,0,0,1,-1,-1,NULL,NULL
6137,"potactics wraiths",0,0,0,1,-1,-1,NULL,NULL
6140,A_Diaku_Oracle,0,0,0,1,-1,-1,NULL,NULL
6141,Diaku_Sentry,0,0,0,1,-1,-1,NULL,NULL
6142,Diaku_Guardian,0,0,0,1,-1,-1,NULL,NULL
6148,"podisease A_Deathbone_Magus",0,0,0,1,-1,-1,NULL,NULL
6149,"solrotower Guardian_of_Fire",0,0,0,0,-1,-1,NULL,NULL
6150,A_Mass_of_Living_Earth,0,0,0,0,-1,-1,NULL,NULL
6161,Anival_The_Blade,0,0,0,1,-1,-1,NULL,NULL
6162,Bubonian_Warlord,0,0,0,1,-1,-1,NULL,NULL
6164,Calebgrothiel,0,0,0,0,-1,-1,NULL,NULL
6166,A_Diseased_Bubonian,0,0,0,1,-1,-1,NULL,NULL
6169,Leatherfoot_Medic,1,1000,50,1,-1,-1,NULL,NULL
6170,Leatherfoot_Corporal,1,50,7,1,-1,-1,NULL,NULL
6179,"pofire town mephits",0,0,0,0,-1,-1,NULL,NULL
6180,"pofire field 1 spiders",0,0,0,0,-1,-1,NULL,NULL
6182,A_Mangled_Vegerog,0,0,0,0,-1,-1,NULL,NULL
6183,A_Deadly_Earth_Armadillo,0,0,0,0,-1,-1,NULL,NULL
6184,Corrupted_Knight,0,0,0,1,-1,-1,NULL,NULL
6185,"povalor A_Crystalline_Golem",0,0,0,1,-1,-1,NULL,NULL
6187,"hohonora guard",0,0,0,1,-1,-1,NULL,NULL
6188,"povalor A_Razorfiend_Subduer",0,0,0,1,-1,-1,NULL,NULL
6189,A_Lumbering_Beast,0,0,0,1,-1,-1,NULL,NULL
6192,The_Diaku_Overseer,0,0,0,1,-1,-1,NULL,NULL
6198,A_Korascian_Necksnapper,0,0,0,0,-1,-1,NULL,NULL
6200,"pofire field 1 horses",0,0,0,0,-1,-1,NULL,NULL
6203,The_Diaku_Supplier,0,0,0,0,-1,-1,NULL,NULL
6206,The_Protector_of_Dresolik,0,0,0,0,-1,-1,NULL,NULL
6207,Xuzl,0,0,0,0,-1,-1,NULL,NULL
6210,Thangbrand,0,0,0,0,-1,-1,NULL,NULL
6211,Rydda`Dar,0,0,0,0,-1,-1,NULL,NULL
6212,Auliffe_Chaoswind,0,0,0,1,-1,-1,NULL,NULL
6214,A_Rabid_Wrulon,0,0,0,1,-1,-1,NULL,NULL
6216,Laef_Windfall,0,0,0,1,-1,-1,NULL,NULL
6217,Glykus_Helmir,0,0,0,1,-1,-1,NULL,NULL
6222,Krziik_the_Mighty,0,0,0,0,-1,-1,NULL,NULL
6223,Pyronis,0,0,0,0,-1,-1,NULL,NULL
6226,Ofossaa_the_Enlightened,0,0,0,0,-1,-1,NULL,NULL
6227,"potime Ralthos_Enrok",0,0,0,0,-1,-1,NULL,NULL
6266,Rinturion_Windblade,0,0,0,0,-1,-1,NULL,NULL
6267,Feig_Adan,0,0,0,0,-1,-1,NULL,NULL
6299,Elite_Corrupted_Knight,0,0,0,0,-1,-1,NULL,NULL
6321,A_Mechanic,1,2500,500,1,-1,-1,NULL,NULL
6374,Glydoc_Fe`Dhar,1034,6846,0,0,-1,-1,NULL,NULL
6406,Groi_Gutblade,1,2500,500,0,-1,-1,NULL,NULL
6437,Cmdr_Windstream,0,0,0,0,-1,-1,NULL,NULL
6452,"cazicthule a_Tae_Ew_warrior",0,0,0,1,-1,-1,NULL,NULL
6453,"cazicthule A_Tae_Ew_Warder",0,0,0,1,-1,-1,NULL,NULL
6454,"cazicthule low level cleric",0,0,0,1,-1,-1,NULL,NULL
6456,"cazicthule A_Tae_Ew_Protector",0,0,0,0,-1,-1,NULL,NULL
6459,"cazicthule low level necros",0,0,0,1,-1,-1,NULL,NULL
6460,"cazicthule A_Tae_Ew_defender",0,0,0,1,-1,-1,NULL,NULL
6472,Sir_Lindeal,0,0,0,0,-1,-1,NULL,NULL
6477,Gull_Skytalon,350,2500,0,1,-1,-1,NULL,NULL
6486,Eviscerator_Fwexar,0,0,0,0,-1,-1,NULL,NULL
6487,Elite_Death_Knight,0,0,0,0,-1,-1,NULL,NULL
6495,Doom,1188,7863,0,0,-1,-1,NULL,NULL
6500,Dragontail,0,0,0,0,-1,-1,NULL,NULL
6504,Keeper_Sepsis,968,6411,0,0,-1,-1,NULL,NULL
6508,Master_Fasliw,968,6411,0,0,-1,-1,NULL,NULL
6509,Partisan_Yinlen,968,6411,0,0,-1,-1,NULL,NULL
6510,Oracle_Froskil,968,6411,0,0,-1,-1,NULL,NULL
6513,Lossenmachar,0,0,0,0,-1,-1,NULL,NULL
6541,#Aaryonar,1430,9460,0,1,-1,-1,NULL,NULL
6562,Rusbek_the_Inhospitable,1,1000,50,1,-1,-1,NULL,NULL
6614,A_Bloodsaber_Defiler,1,1000,50,1,-1,-1,NULL,NULL
6627,A_Guardian_of_Marr,0,0,0,1,-1,-1,NULL,NULL
6628,An_Animated_Guardian,0,0,0,1,-1,-1,NULL,NULL
6630,"PoStorms scorpions",0,0,0,1,-1,-1,NULL,NULL
6633,An_Undead_Footman,0,0,0,1,-1,-1,NULL,NULL
6635,Arch_Mage_Alchtonion,0,0,0,0,-1,-1,NULL,NULL
6637,A_Perfect_Rock_Formation,0,0,0,0,-1,-1,NULL,NULL
6638,Firebone_Archmagus,0,0,0,0,-1,-1,NULL,NULL
6639,Shadowman_Leader,0,4000,0,0,-1,-1,NULL,NULL
6640,Ghoul_Boss,350,2668,0,0,-1,-1,NULL,NULL
6641,Tormented_Spirit,0,0,0,0,-1,-1,NULL,NULL
6648,Corrupted_Gorilla,0,0,0,0,-1,-1,NULL,NULL
6650,Corrupted_Wooly_Mammoth,0,0,0,0,-1,-1,NULL,NULL
6666,Monstrous_Sea_Turtle,0,0,0,0,-1,-1,NULL,NULL
6667,Ferocious_Barracuda,0,0,0,0,-1,-1,NULL,NULL
6669,"powater named triloun",0,0,0,0,-1,-1,NULL,NULL
6671,Plague_Lord_Hetral,0,0,0,0,-1,-1,NULL,NULL
6680,Xhut_Adan,0,0,0,0,-1,-1,NULL,NULL
6687,A_Muddite_Seeker,0,0,0,0,-1,-1,NULL,NULL
6690,A_Towering_Rock_Formation,0,0,0,0,-1,-1,NULL,NULL
6693,A_Needlescale_Basilisk,0,0,0,0,-1,-1,NULL,NULL
6702,Razorfin,0,0,0,0,-1,-1,NULL,NULL
6703,An_Enormous_Frog,0,0,0,0,-1,-1,NULL,NULL
6706,"powater hraquis",0,0,0,0,-1,-1,NULL,NULL
6711,"pofire field 1 elementals",0,0,0,0,-1,-1,NULL,NULL
6712,"pofire field 2 elementals",0,0,0,0,-1,-1,NULL,NULL
6713,"pofire A_Dark_Magus_of_Flame",0,0,0,0,-1,-1,NULL,NULL
6715,"pofire a_trained_obsidian_spider ",0,0,0,0,-1,-1,NULL,NULL
6719,"pofire field 2 horses",0,0,0,0,-1,-1,NULL,NULL
6725,Salczek_the_Fleshgrinder,0,0,0,1,-1,-1,NULL,NULL
6728,Pzo_Adan,0,0,0,0,-1,-1,NULL,NULL
6730,Gigadon,0,0,0,0,-1,-1,NULL,NULL
6731,Hammertooth,0,0,0,1,-1,-1,NULL,NULL
6732,Swordfang,0,0,0,0,-1,-1,NULL,NULL
6733,Bhaly_Adan,0,0,0,0,-1,-1,NULL,NULL
6736,"Jopal Crafter+Seer",0,0,0,0,-1,-1,NULL,NULL
6737,"pofire Obsidian_War_Spider",0,0,0,0,-1,-1,NULL,NULL
6740,"pojustice area 2 good prisoners",0,0,0,1,-1,-1,NULL,NULL
6743,"pojustice area 1 prisoners",0,0,0,0,-1,-1,NULL,NULL
6748,Guardian_of_Justice,0,0,0,1,-1,-1,NULL,NULL
6749,"pojustice a_punisher",0,0,0,1,-1,-1,NULL,NULL
6751,"pojustice an_eyeless_gnawer",500,10000,0,1,-1,-1,NULL,NULL
6752,"pojustice a_shadow_crawler",500,10000,0,1,-1,-1,NULL,NULL
6754,"pojustice a_dust_scarab",500,10000,0,0,-1,-1,NULL,NULL
6762,Windshapen_Warlord_of_Air,0,0,0,0,-1,-1,NULL,NULL
6775,Jiovfer_Precon,0,0,0,1,-1,-1,NULL,NULL
6812,"CoDecay Lepertoloths",0,0,0,1,-1,-1,NULL,NULL
6832,Rinna_Lightshadow,1320,8734,0,1,-1,-1,NULL,NULL
6836,Habastash_Gikin,1,50,7,0,-1,-1,NULL,NULL
6860,An_Undead_Steward,1,1000,50,1,-1,-1,NULL,NULL
6892,A_Holgresh_Conjurer,0,0,0,1,-1,-1,NULL,NULL
6894,A_Holgresh_Elementalist,0,0,0,1,-1,-1,NULL,NULL
6902,Sorrowsong,0,0,0,0,-1,-1,NULL,NULL
6910,Regrua_Overlord,0,0,0,0,-1,-1,NULL,NULL
6915,#a_runed_giant,0,0,0,0,-1,-1,NULL,NULL
6917,"white A_Valiant_Spirit",0,0,0,1,-1,-1,NULL,NULL
6918,Baltaldor_the_Cursed,0,0,0,0,-1,-1,NULL,NULL
6919,Meedo_Adan,0,0,0,0,-1,-1,NULL,NULL
6984,ToV_Drakes,1298,8589,0,0,-1,-1,NULL,NULL
6991,HoT_Wyverns,1320,8734,0,0,-1,-1,NULL,NULL
7001,An_Onyx_Defender,1408,9315,0,1,-1,-1,NULL,NULL
7004,"poinnovation An_Etheric_Pool",0,0,0,1,-1,-1,NULL,NULL
7022,"podisease rats",0,0,0,1,-1,-1,NULL,NULL
7026,Servitor_of_Xegony,0,0,0,0,-1,-1,NULL,NULL
7028,"poair A_Temple_Guardian",0,0,0,0,-1,-1,NULL,NULL
7030,Raddi_Adan,0,0,0,0,-1,-1,NULL,NULL
7038,Akkapan_Adan,0,0,0,0,-1,-1,NULL,NULL
7039,"pofire castle 1 flamehead named",0,0,0,0,-1,-1,NULL,NULL
7041,"pofire castle 1 djinn named",0,0,0,0,-1,-1,NULL,NULL
7043,Elite_Necromancer_of_Decay,0,0,0,0,-1,-1,NULL,NULL
7045,Crazed_Bubonian_Berzerker,0,0,0,0,-1,-1,NULL,NULL
7054,Qezzin_Adan,0,0,0,0,-1,-1,NULL,NULL
7055,A_Swirling_Elemental_Force,0,0,0,0,-1,-1,NULL,NULL
7187,"povalor A_Crystalline_Arachnae",0,0,0,1,-1,-1,NULL,NULL
7189,"povalor A_Planarian_Larvae",0,0,0,1,-1,-1,NULL,NULL
7214,Darwol_Adan,0,0,0,0,-1,-1,NULL,NULL
7216,"solrotower named demons",0,0,0,0,-1,-1,NULL,NULL
7227,An_Entropy_Serpent,0,0,0,1,-1,-1,NULL,NULL
7230,A_Pumice_Collector,0,0,0,0,-1,-1,NULL,NULL
7234,Kavilis_Adan,0,0,0,0,-1,-1,NULL,NULL
7235,Knight_of_Decay,0,0,0,0,-1,-1,NULL,NULL
7236,Elite_Knight_of_Decay,0,0,0,0,-1,-1,NULL,NULL
7240,Kaas_Thox_Xi_Ans_Dyek,0,0,0,0,-1,-1,NULL,NULL
7241,"Thall_Va_Xakra north",0,0,0,0,-1,-1,NULL,NULL
7243,Diabo_Xi_Xin_Thall,0,0,0,0,-1,-1,NULL,NULL
7244,Diabo_Xi_Xin,0,0,0,0,-1,-1,NULL,NULL
7245,Diabo_Xi_Va,0,0,0,0,-1,-1,NULL,NULL
7246,Thall_Va_Kelun,0,0,0,0,-1,-1,NULL,NULL
7247,Diabo_Xi_Va_Temariel,0,0,0,0,-1,-1,NULL,NULL
7250,Hero_Shrine_Guardian,0,0,0,1,-1,-1,NULL,NULL
7252,"ponightmare a_virulent_arachnid",0,0,0,1,-1,-1,NULL,NULL
7253,"ponightmare a_loathsome_creeper",0,0,0,1,-1,-1,NULL,NULL
7258,"ponightmare a_wraith",0,0,0,1,-1,-1,NULL,NULL
7267,Chamberlain_Escalardian,0,0,0,0,-1,-1,NULL,NULL
7330,A_Dismal_Rage_Initiate,1,50,7,1,-1,-1,NULL,NULL
7333,"cazicthule a_Thul_Tae_Ew_justicar",0,0,0,1,-1,-1,NULL,NULL
7357,"cazicthule a_greenblood_piranha",0,0,0,1,-1,-1,NULL,NULL
7377,Necromancer_of_Decay,0,0,0,0,-1,-1,NULL,NULL
7394,An_Injured_Halfling,1,2000,250,1,-1,-1,NULL,NULL
7410,"pojustice a_festering_rat",0,0,0,1,-1,-1,NULL,NULL
7411,"poinnovation A_Corroded_Model",0,0,0,1,-1,-1,NULL,NULL
7412,"podisease a_pile_of_bile",0,0,0,1,-1,-1,NULL,NULL
7414,"pofire field mephits",0,0,0,0,-1,-1,NULL,NULL
7419,Animated_Decorin_Blade,0,0,0,0,-1,-1,NULL,NULL
7449,"povalor A_Crystalline_Crawler",0,0,0,1,-1,-1,NULL,NULL
7453,Keeper_of_the_Tombs,1188,7863,0,1,-1,-1,NULL,NULL
7454,Kirak_Vil,1210,8008,0,1,-1,-1,NULL,NULL
7455,"PoStorms snakes",0,0,0,1,-1,-1,NULL,NULL
7457,"PoStorms Ents",0,0,0,1,-1,-1,NULL,NULL
7463,"PoStorms armadillos and frogs",0,0,0,1,-1,-1,NULL,NULL
7469,"podisease arachnae",0,0,0,1,-1,-1,NULL,NULL
7470,"podisease An_Underbulk_Defiler",0,0,0,0,-1,-1,NULL,NULL
7472,"podisease A_Bubonian_Defiler",0,0,0,1,-1,-1,NULL,NULL
7474,Puslings,0,0,0,1,-1,-1,NULL,NULL
7477,Bubonian_Mystic,0,0,0,1,-1,-1,NULL,NULL
7480,"ponightmare a_nettling_wraith",0,0,0,1,-1,-1,NULL,NULL
7482,"PoStorms Chieftan Elder",0,0,0,0,-1,-1,NULL,NULL
7484,"podisease A_Lightcrawler_Pest",0,0,0,1,-1,-1,NULL,NULL
7497,"povalor A_Mindless_Minion",0,0,0,0,-1,-1,NULL,NULL
7515,Evynd_Firestorm,0,0,0,0,-1,-1,NULL,NULL
7518,A_War_Crow,0,0,0,1,-1,-1,NULL,NULL
7519,A_Frenzied_Initiate,0,0,0,0,-1,-1,NULL,NULL
7527,"Edium,_Guardian_of_Marr",0,0,0,0,-1,-1,NULL,NULL
7536,"cazicthule a_lifestealer_mosquito",0,0,0,1,-1,-1,NULL,NULL
7537,"cazicthule weak raptors",0,0,0,1,-1,-1,NULL,NULL
7556,"powater crabs 2",0,0,0,0,-1,-1,NULL,NULL
7558,"pofire flameheads",0,0,0,0,-1,-1,NULL,NULL
7559,"PoStorms A_Rock_Storm",0,0,0,1,-1,-1,NULL,NULL
7560,A_Large_Velium_Statue,1144,7572,0,1,-1,-1,NULL,NULL
7562,#a_Kromzek_Captain,1254,8298,0,1,-1,-1,NULL,NULL
7564,A_Fire_Mephit,0,0,0,0,-1,-1,NULL,NULL
7570,A_Firewing_Imitor,0,0,0,0,-1,-1,NULL,NULL
7574,"podisease A_Swamp_Rat",0,0,0,1,-1,-1,NULL,NULL
7587,"podisease a_tsetsian_fly",0,0,0,1,-1,-1,NULL,NULL
7588,"podisease a_tachnian_fly",0,0,0,1,-1,-1,NULL,NULL
7591,"podisease goos",0,0,0,1,-1,-1,NULL,NULL
7593,"povalor A_Tree_Frog",0,0,0,1,-1,-1,NULL,NULL
7609,Horasug,880,5830,0,1,-1,-1,NULL,NULL
7632,"pofire djinn",0,0,0,0,-1,-1,NULL,NULL
7687,Chamberlain_Krystorf,1298,8589,0,1,-1,-1,NULL,NULL
7688,Grand_Huntsman_Darral,1056,6992,0,1,-1,-1,NULL,NULL
7700,An_Arisen_Iksar,0,0,0,0,-1,-1,NULL,NULL
7702,Thuuga_Dengible,1078,7137,0,1,-1,-1,NULL,NULL
7703,Kaggy_Krup,1188,7863,0,1,-1,-1,NULL,NULL
7730,#Lord_Koi`Doken,1430,9460,0,1,-1,-1,NULL,NULL
7731,#Lord_Feshlak,1430,9460,0,1,-1,-1,NULL,NULL
7732,Dagarn_the_Destroyer,1518,10041,0,1,-1,-1,NULL,NULL
7733,#Lord_Kreizenn,1430,9460,0,1,-1,-1,NULL,NULL
7735,#Lady_Nevederia,1430,9460,0,1,-1,-1,NULL,NULL
7736,#Jorlleag,1430,9460,0,1,-1,-1,NULL,NULL
7737,#Ikatiar_the_Venom,1430,9460,0,1,-1,-1,NULL,NULL
7738,#Gozzrem,1430,9460,0,1,-1,-1,NULL,NULL
7739,#Telkorenar,1430,9460,0,1,-1,-1,NULL,NULL
7759,Spikefish,0,0,0,1,-1,-1,NULL,NULL
7762,a_reanimated_Vah_Shir,0,0,0,0,-1,-1,NULL,NULL
9725,A_Loathling_Lich,1100,7282,0,1,-1,-1,NULL,NULL
10215,"cazicthule a_pool_of_slime",0,0,0,1,-1,-1,NULL,NULL
10296,Deep,1254,8298,0,1,-1,-1,NULL,NULL
10298,"cazicthule an_ooze",0,0,0,1,-1,-1,NULL,NULL
10317,Qua_Va_Dyn,0,0,0,0,-1,-1,NULL,NULL
10456,"cazicthule a_shiverback",0,0,0,1,-1,-1,NULL,NULL
10457,The_Spirit_of_Malevolence,0,0,0,0,-1,-1,NULL,NULL
10476,Bodyguard_Stoneberg,1078,7137,0,1,-1,-1,NULL,NULL
10780,A_Banished_Kerran,1,2000,250,0,-1,-1,NULL,NULL
10781,A_Kerran_Ghulam,1,1000,50,0,-1,-1,NULL,NULL
10782,A_Kerran_Pasdar,1,2000,250,0,-1,-1,NULL,NULL
10783,Kerran_Tseq,1,1000,50,1,-1,-1,NULL,NULL
10785,A_Kerran_Mamluk,1,1000,50,1,-1,-1,NULL,NULL
10788,A_Kerran_Ademzada_Shaman,1,2000,250,1,-1,-1,NULL,NULL
10792,A_Kerran_Ghazi,1,2000,250,1,-1,-1,NULL,NULL
10793,A_Kerran_Gorilla,0,0,0,0,-1,-1,NULL,NULL
10812,An_Arcane_Elementalist,1,500,25,1,-1,-1,NULL,NULL
10813,a_large_skeleton,1,500,25,1,-1,-1,NULL,NULL
10818,a_beggar,1,50,7,1,-1,-1,NULL,NULL
10819,a_deathfist_pawn,1,50,7,1,-1,-1,NULL,NULL
10828,Gibartik,1056,6992,0,0,-1,-1,NULL,NULL
10831,Phinigel_Autropos,1144,7572,0,1,-1,-1,NULL,NULL
10853,Nihilist_Yeegarn,1078,7137,0,0,-1,-1,NULL,NULL
10861,Ceel_Moonwhisper,1,3000,1000,1,-1,-1,NULL,NULL
10904,Davloran_Girionlis,1320,8734,0,1,-1,-1,NULL,NULL
10984,Captain_Orben,1,3000,1000,1,-1,-1,NULL,NULL
10990,Crovsar_Dirkbringer,1320,8734,0,1,-1,-1,NULL,NULL
10999,Guard_Erabb,1,50,7,1,-1,-1,NULL,NULL
11001,Draze_Slashyn,1,500,25,0,-1,-1,NULL,NULL
11028,Grik_the_Exile,968,6411,0,1,-1,-1,NULL,NULL
11030,Sragg_Bloodheart,1320,8734,0,1,-1,-1,NULL,NULL
11044,Armorer_Dellin,858,5685,0,1,-1,-1,NULL,NULL
11047,Crusader_Swiftmoon,1,3000,1000,0,-1,-1,NULL,NULL
11055,Caller_Groo,0,0,0,0,-1,-1,NULL,NULL
11058,Terago_Omath,1,1000,50,1,-1,-1,NULL,NULL
11060,Chan_Whinstone,1,3000,1000,0,-1,-1,NULL,NULL
11063,Van_Shatblack,30,3000,0,1,-1,-1,NULL,NULL
11068,Lashun_Novashine,1,50,7,1,-1,-1,NULL,NULL
11072,Nola_Thistleborn,1,1000,50,1,-1,-1,NULL,NULL
11088,Crusader_Bodli,1078,7137,0,0,-1,-1,NULL,NULL
11096,Tibrinn_Ember,968,6411,0,1,-1,-1,NULL,NULL
11115,Salinsa_Delfdosan,1320,8734,0,1,-1,-1,NULL,NULL
11117,Haldorak_Foamymugs,1320,8734,0,1,-1,-1,NULL,NULL
11118,Pinky_Ekkolofezznaboten_III,0,0,0,1,-1,-1,NULL,NULL
11123,"cazicthule Tahia_Felwah",0,0,0,0,-1,-1,NULL,NULL
11148,Legionnaire_Boya,1,3000,1000,0,-1,-1,NULL,NULL
11158,Vilnius_the_Small,990,6556,0,1,-1,-1,NULL,NULL
11161,Chief_Adair,792,5249,0,1,-1,-1,NULL,NULL
11176,Blaize_the_Radiant,858,5685,0,0,-1,-1,NULL,NULL
11177,Gardern,748,4959,0,0,-1,-1,NULL,NULL
11191,a_keeper,748,4959,0,1,-1,-1,NULL,NULL
11197,Rem_Knarjon,1,2500,500,0,-1,-1,NULL,NULL
11228,a_frantic_kerran,1,2000,250,1,-1,-1,NULL,NULL
11259,Varsoon,1,2500,500,1,-1,-1,NULL,NULL
11275,Captain_Nedar,1078,7137,0,0,-1,-1,NULL,NULL
11283,Noclin`s_Pet,0,0,0,0,-1,-1,NULL,NULL
11293,Reldin_Harkolis,1320,8734,0,1,-1,-1,NULL,NULL
11311,Commander_Vjorik,1,25,3,0,-1,-1,NULL,NULL
11326,Guard_Fefslan,1,1000,50,1,-1,-1,NULL,NULL
11327,Guard_Gnoosals,1,1000,50,1,-1,-1,NULL,NULL
11328,Guard_Walorinags,1,1000,50,1,-1,-1,NULL,NULL
11329,Guard_Eridals,1,1000,50,1,-1,-1,NULL,NULL
11344,Sergeant_Slate,880,5830,0,1,-1,-1,NULL,NULL
11358,a_revultant_rat,0,0,0,1,-1,-1,NULL,NULL
11364,Walthin_Fireweaver,770,5104,0,1,-1,-1,NULL,NULL
11385,Princess_Klicnik,0,0,0,1,-1,-1,NULL,NULL
11450,Kaladim_Guards,968,6411,0,0,-1,-1,NULL,NULL
11477,Harbinger_Josk,1034,6846,0,0,-1,-1,NULL,NULL
11495,a_mimic,0,0,0,1,-1,-1,NULL,NULL
11501,a_Burynai_slave,968,6411,0,0,-1,-1,NULL,NULL
11507,Lord_Korzin,1320,8734,0,1,-1,-1,NULL,NULL
11510,#Prime_Patriarch_Vuzx,1320,8734,0,0,-1,-1,NULL,NULL
11514,Asherah_the_Torch_Bearer,0,0,0,0,-1,-1,NULL,NULL
11522,Zimbittle,1,500,25,1,-1,-1,NULL,NULL
11528,a_goblin_worker,1,25,3,1,-1,-1,NULL,NULL
11530,Trissa_Whistlesong,748,4959,0,1,-1,-1,NULL,NULL
11531,Cryssia_Stardreamer,770,5104,0,1,-1,-1,NULL,NULL
11532,Gnoll_Poacher,1,50,7,1,-1,-1,NULL,NULL
11546,a_bat,0,0,0,1,-1,-1,NULL,NULL
11568,Bait_Masterson,1,2500,500,1,-1,-1,NULL,NULL
11569,Olunea_Miltin,1,500,25,1,-1,-1,NULL,NULL
11571,Vinny_V._D`vicci,0,0,0,1,-1,-1,NULL,NULL
11575,Knari_Morawk,1,2000,250,0,-1,-1,NULL,NULL
11576,a_basilisk_hatchling,0,0,0,1,-1,-1,NULL,NULL
11577,goblin_diver,1,50,7,1,-1,-1,NULL,NULL
11581,Gnasher_Furgutt,1,500,25,1,-1,-1,NULL,NULL
11587,a_gnomish_spelunker,1,2000,250,1,-1,-1,NULL,NULL
11589,Zarchoomi,1,500,25,0,-1,-1,NULL,NULL
11592,carrion_shredder,0,0,0,1,-1,-1,NULL,NULL
